Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
SCVL,"Shoe Carnival, Inc.",26.45,541430838.8,n/a,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/scvl
SHBI,Shore Bancshares Inc,8.2,69382569.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shbi
SHOR,"ShoreTel, Inc.",4.41,259569005.9,n/a,1986,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shor
SFLY,"Shutterfly, Inc.",50.77,1915991971,n/a,2006,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/sfly
SIFI,"SI Financial Group, Inc.",11.23,113555031.1,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sifi
SIEB,Siebert Financial Corp.,1.55,34231945.3,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sieb
BSRR,Sierra Bancorp,15.56,220487051.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsrr
SWIR,"Sierra Wireless, Inc.",12.19,373238625.1,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/swir
SIFY,Sify Technologies Limited,1.72,307043373.1,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sify
SIGA,SIGA Technologies Inc.,3.59,188415815.3,n/a,1994,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/siga
SIGM,"Sigma Designs, Inc.",4.78,163334784.5,n/a,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/sigm
SIAL,Sigma-Aldrich Corporation,84.18,10121745453,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/sial
SGMA,"SigmaTron International, Inc.",4.6,18221667.2,n/a,1972,Technology,Electrical Products,http://www.nasdaq.com/symbol/sgma
SBNY,Signature Bank,91.05,4303073169,n/a,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/sbny
SBNYW,Signature Bank,59.58,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbnyw
SLGN,"Silgan Holdings, Inc.",48.31,3062891827,n/a,1997,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/slgn
SILC,Silicom Ltd,32.38,230384120.9,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/silc
SGI,Silicon Graphics International Corp,15.39,520518086.8,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/sgi
SIMG,"Silicon Image, Inc.",5.33,411938873.2,n/a,1999,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/simg
SLAB,"Silicon Laboratories, Inc.",39.68,1694873386,n/a,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/slab
SIMO,Silicon Motion Technology Corporation,11.22,364763153.7,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/simo
SPIL,"Siliconware Precision Industries Company, Ltd.",5.4,3365280000,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spil
EAGLU,Silver Eagle Acquisition Corp.,10.07,251750000,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/eaglu
SSRI,Silver Standard Resources Inc.,9.32,752631324.9,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssri
SAMG,Silvercrest Asset Management Group Inc.,14,167792142,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/samg
SFNC,Simmons First National Corporation,26.49,430262871.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfnc
SMPL,Simplicity Bancorp Inc.,14.92,123366243.8,n/a,1996,Finance,Savings Institutions,http://www.nasdaq.com/symbol/smpl
SLP,"Simulations Plus, Inc.",4.8,76948291.2,n/a,1985,Technology,EDP Services,http://www.nasdaq.com/symbol/slp
SINA,Sina Corporation,79.88,5323127873,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sina
SBGI,"Sinclair Broadcast Group, Inc.",24.91,2486616338,n/a,1995,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbgi
SCOK,"SinoCoking Coal and Coke Chemical Industries, Inc",1.4,29569920.8,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/scok
SINO,"Sino-Global Shipping America, Ltd.",1.93,5604413.13,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sino
SVA,"Sinovac Biotech, Ltd.",4.61,253972096.2,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sva
SIRI,Sirius XM Radio Inc.,3.67,22787999394,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/siri
SIRO,"Sirona Dental Systems, Inc.",67.09,3692068769,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/siro
SKUL,"Skullcandy, Inc.",5.42,150477611.7,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/skul
MOBI,Sky-mobi Limited,3.48,109705688,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mobi
SPU,"SkyPeople Fruit Juice, Inc.",1.81,48257313.19,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/spu
SKBI,Skystar Bio-Pharmaceutical Company,2.62,19924576,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/skbi
SKYW,"SkyWest, Inc.",13,676346684,n/a,1986,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/skyw
SWKS,"Skyworks Solutions, Inc.",24.85,4665298445,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks
ISM,SLM Corporation,23.01,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ism
JSM,SLM Corporation,20.76,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jsm
OSM,SLM Corporation,23.15,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/osm
SLM,SLM Corporation,24.84,10834931084,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slm
SLMAP,SLM Corporation,46.45,153285000,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmap
SLMBP,SLM Corporation,71.45,285800000,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmbp
SMT,SMART Technologies Inc.,2.2,92411481.8,n/a,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/smt
SPRO,SmartPros Ltd.,1.6,7489505.6,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/spro
SWHC,Smith & Wesson Holding Corporation,11.34,716196626.5,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/swhc
SMSI,"Smith Micro Software, Inc.",0.995,36858047.68,n/a,1984,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/smsi
SMTX,SMTC Corporation,1.9,31085635.9,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/smtx
LNCE,"Snyder&#39;s-Lance, Inc.",27.52,1909910979,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/lnce
SODA,SodaStream International Ltd.,63.96,1318292864,n/a,2010,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/soda
SOHU,Sohu.com Inc.,60.02,2297487034,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sohu
SLRC,Solar Capital Ltd.,21.95,988641455.4,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/slrc
SUNS,Solar Senior Capital Ltd.,18.04,207803211,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/suns
SCTY,SolarCity Corporation,34.31,2685730360,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/scty
SZYM,"Solazyme, Inc.",11.52,717809379.8,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/szym
SLTM,"Solta Medical, Inc",2.24,178713864,n/a,1983,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/sltm
SONC,Sonic Corp.,16.84,941115811.1,n/a,1991,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sonc
SOFO,"Sonic Foundry, Inc.",9.6,38240649.6,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sofo
SONS,"Sonus Networks, Inc.",3.38,955987745.2,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sons
SPHS,"Sophiris Bio, Inc.",4.27,13449940.63,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sphs
SORL,"SORL Auto Parts, Inc.",3.29,63513190.09,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sorl
SOHO,Sotherly Hotels Inc.,4.45,45198325.15,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/soho
SFBC,"Sound Financial Bancorp, Inc.",15,38813160,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sfbc
FIRE,"Sourcefire, Inc.",75.69,2385428480,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/fire
SOCB,Southcoast Financial Corporation,5.57,39423295.87,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/socb
SFST,"Southern First Bancshares, Inc.",13.2,56356568.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",27.65,90058151.4,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",9.96,115438511.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",25.02,447025234.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbsi
OKSB,"Southwest Bancorp, Inc.",15.33,301890501.4,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/oksb
OKSBP,"Southwest Bancorp, Inc.",25.48,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/oksbp
SPBC,"SP Bancorp, Inc.",18.79,30792112.5,n/a,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/spbc
SPAN,"Span-America Medical Systems, Inc.",21.7,64067427.2,n/a,1983,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/span
SBSA,"Spanish Broadcasting System, Inc.",3.56,23166144.64,n/a,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbsa
SGRP,"SPAR Group, Inc.",1.8,36877172.4,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sgrp
SPAR,"Spartan Motors, Inc.",5.75,196263646,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/spar
SPTN,"Spartan Stores, Inc.",21.44,469498544.3,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/sptn
SPPI,"Spectrum Pharmaceuticals, Inc.",7.56,478606355.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sppi
SPEX,Spherix Incorporated,12.04,10847582.48,n/a,n/a,Health Care,Precision Instruments,http://www.nasdaq.com/symbol/spex
SAVE,"Spirit Airlines, Inc.",30.72,2230903173,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/save
SPLK,Splunk Inc.,49.94,5184372479,n/a,1981,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/splk
SPCHA,"Sport Chalet, Inc.",1.23,17454082.53,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spcha
SPCHB,"Sport Chalet, Inc.",1.28,18163598.08,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spchb
SPRD,"Spreadtrum Communications, Inc.",30.23,1445168820,n/a,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/sprd
SFM,"Sprouts Farmers Market, Inc.",38.29,5500700966,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfm
SPSC,"SPS Commerce, Inc.",62.78,950693046.7,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spsc
SSNC,"SS&C Technologies Holdings, Inc.",35.43,2887589394,n/a,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc
STAA,STAAR Surgical Company,11.84,437908118.7,n/a,1983,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa
STMP,Stamps.com Inc.,40.8,638272996.8,n/a,1999,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/stmp
STND,Standard Financial Corp.,19,59741643,n/a,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/stnd
STAN,Standard Parking Corporation,22.57,494584219.2,n/a,1992,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/stan
STLY,"Stanley Furniture Company, Inc.",3.44,49925421.76,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly
SPLS,"Staples, Inc.",16.84,11180336313,n/a,1989,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spls
SBLK,Star Bulk Carriers Corp.,6.75,140073779.3,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblk
STSI,"Star Scientific, Inc.",2.03,343216474.7,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/stsi
SBUX,Starbucks Corporation,70.66,53093924000,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sbux
STRZA,Starz,24.48,2862921018,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/strza
STRZB,Starz,24.74,244437088.1,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/strzb
STFC,State Auto Financial Corporation,20.03,813844558.4,n/a,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,15.32,489989441.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stbz
SIBC,"State Investors Bancorp, Inc.",15.25,37956121.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sibc
GASS,"StealthGas, Inc.",8.57,275331209.5,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gass
STEC,"STEC, Inc.",6.8,319581238.8,n/a,2000,Technology,Electronic Components,http://www.nasdaq.com/symbol/stec
STLD,"Steel Dynamics, Inc.",15.97,3526097571,n/a,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld
SMRT,"Stein Mart, Inc.",12.93,570160853.3,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/smrt
STNR,Steiner Leisure Limited,59.24,868099287.1,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stnr
STEL,StellarOne Corporation,21.13,480305332.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stel
STEM,"StemCells, Inc.",1.67,68978097.5,n/a,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/stem
STML,"Stemline Therapeutics, Inc.",34.53,432972740.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stml
STXS,"Stereotaxis, Inc.",3.73,54593854.06,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stxs
SRCL,"Stericycle, Inc.",115.5,9920406573,n/a,1996,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srcl
STRL,Sterling Construction Company Inc,9.76,162529171,n/a,1986,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl
STSA,Sterling Financial Corporation,25.67,1599622508,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/stsa
SHOO,"Steven Madden, Ltd.",53.99,2488905310,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,5.21,30944539.71,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
STEI,"Stewart Enterprises, Inc.",13.06,1072837913,n/a,1991,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stei
STCK,"Stock Building Supply Holdings, Inc.",13,338836849,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stck
SSYS,"Stratasys, Ltd.",105.12,4110083621,n/a,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys
STRT,Strattec Security Corporation,36.01,120039551.1,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt
STRS,"Stratus Properties, Inc.",13.65,109970365.1,n/a,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs
STRA,"Strayer Education, Inc.",41.57,451885354.8,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra
STRM,"Streamline Health Solutions, Inc.",7.45,97076882.3,n/a,1992,Technology,EDP Services,http://www.nasdaq.com/symbol/strm
STB,Student Transportation Inc,6.39,519879479.5,n/a,n/a,Transportation,Other Transportation,http://www.nasdaq.com/symbol/stb
SCMP,"Sucampo Pharmaceuticals, Inc.",6.1,259069220.4,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scmp
SUBK,Suffolk Bancorp,17.57,203337856,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/subk
SUMR,"Summer Infant, Inc.",3.27,58747780.14,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",8.97,66767495.34,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,10.0499,47763014.04,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SNBC,"Sun Bancorp, Inc.",3.67,317421551.6,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc
SNHY,Sun Hydraulics Corporation,31.81,834901133.2,n/a,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy
SNSS,"Sunesis Pharmaceuticals, Inc.",4.84,250200557.2,n/a,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",8.93,592107748.9,n/a,1981,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,21.29,2581490017,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/spwr
SSH,Sunshine Heart Inc,9.15,113321743.5,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ssh
SMCI,"Super Micro Computer, Inc.",13.125,554395091.3,n/a,1996,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci
SCON,Superconductor Technologies Inc.,1.63,17070923.17,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/scon
SGC,"Superior Uniform Group, Inc.",12.55,79601098.35,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc
SUPN,"Supernus Pharmaceuticals, Inc.",6.73,208228420.9,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn
SPPR,"Supertel Hospitality, Inc.",6.43,18606523.15,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppr
SPPRO,"Supertel Hospitality, Inc.",24.69,8209425,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppro
SPPRP,"Supertel Hospitality, Inc.",9.4,7550738,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spprp
SUPX,"Supertex, Inc.",24.96,288568750.1,n/a,1983,Technology,Semiconductors,http://www.nasdaq.com/symbol/supx
SPRT,"support.com, Inc.",5.39,280006894.1,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt
SRDX,"SurModics, Inc.",21.2,302590165.2,n/a,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx
SUSQ,"Susquehanna Bancshares, Inc.",13.4,2508153254,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/susq
SBBX,Sussex Bancorp,6.92,32033461.96,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SUTR,Sutor Technology Group Limited,1.72,69272594.08,n/a,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sutr
STRN,Sutron Corporation,4.94,25026084.46,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/strn
SIVB,SVB Financial Group,87.83,4000763828,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,25.2,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo
SWSH,"Swisher Hygiene, Inc.",0.8204,143428479.4,n/a,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/swsh
SYKE,"Sykes Enterprises, Incorporated",17.04,750537075.1,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,26.26,18345813562,n/a,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SYMM,"Symmetricom, Inc.",4.85,198763054.1,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/symm
SYNC,"Synacor, Inc.",2.65,72424197.9,n/a,1996,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync
GEVA,Synageva BioPharma Corp.,46.85,1287246524,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/geva
SYNL,Synalloy Corporation,16.4,104677920,n/a,1990,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,40.39,1312059497,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",34.42,1382124154,n/a,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr
SURG,"Synergetics USA, Inc.",4.12,104199599.8,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/surg
SGYP,"Synergy Pharmaceuticals, Inc.",4.51,406721338.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp
